,cluster_id,ra,dec,redshift,group,Ngal,type
22929,877317,150.055425,2.628336,1.1815,7080,3,central
22938,877550,150.609071,2.629135,1.1134,6322,2,central
22939,877554,149.564061,2.629476,1.1288,6430,4,central
22948,877688,150.638405,2.629129,1.0928,6184,2,central
22956,877909,150.593846,2.630078,1.1819,7081,2,central
22966,878112,149.839316,2.628148,0.7506,2767,2,central
22973,878333,150.491348,2.631159,0.874,3928,2,central
22984,878702,149.790732,2.629548,0.2499,156,3,central
22987,878763,150.16599,2.63248,0.9256,4446,2,central
22992,878938,149.510983,2.631738,0.8072,3103,3,central
22997,879112,149.98698,2.632278,0.6946,2358,3,central
23024,880065,149.459896,2.633661,1.1772,6912,3,central
23035,880262,149.492452,2.633707,0.6965,2306,2,central
23044,880552,150.180999,2.634598,1.018,5681,2,central
23056,880946,150.606905,2.633081,0.2595,168,2,central
23058,880949,150.557068,2.634774,0.4693,995,2,central
23064,881155,149.503663,2.63626,0.9304,4613,2,central
23071,881252,150.712376,2.633416,0.613,1599,24,central
23072,881328,150.008879,2.6368,1.1019,6228,4,central
23085,881544,150.345041,2.634859,0.6694,2170,4,central
23087,881610,150.010724,2.636211,0.9742,5088,2,central
23093,881785,150.405754,2.6362,1.1417,6663,4,central
23112,882404,150.066161,2.636768,0.9696,5013,8,central
23118,882524,149.501047,2.635333,0.9466,4743,21,central
23127,882762,150.40379,2.637944,1.0864,6097,2,central
23131,882827,150.01408,2.638538,0.8671,3696,4,central
23134,882969,150.511177,2.638832,0.9841,5219,2,central
23140,883228,149.434858,2.63891,0.6787,2229,3,central
23144,883301,150.528487,2.637122,0.5104,1168,2,central
23146,883331,149.51963,2.639744,1.0832,6098,3,central
23148,883453,150.64063,2.636988,0.8503,3488,8,central
23152,883585,150.552928,2.638678,1.1375,6538,2,central
23154,883635,150.565066,2.637563,1.173,7012,3,central
23158,883795,149.447891,2.639029,0.8304,3418,2,central
23160,883875,149.680506,2.640986,1.1021,6229,2,central
23169,884075,149.977322,2.639245,0.4576,908,2,central
23178,884315,149.739997,2.639801,1.0031,5605,2,central
23199,884813,150.112561,2.643938,0.5449,1308,2,central
23206,885203,150.564889,2.641025,0.9245,4373,3,central
23208,885284,149.46375,2.64223,1.1304,6539,2,central
23218,885566,150.611438,2.641995,0.4697,965,2,central
23223,885769,149.567872,2.644566,1.0313,5730,2,central
23242,886156,149.802757,2.643267,0.8544,3693,3,central
23251,886230,149.776913,2.643108,0.7039,2407,2,central
23254,886291,150.627686,2.644086,1.104,6099,4,central
23256,886419,150.512336,2.643687,0.9132,4334,2,central
23267,886717,150.564882,2.642701,0.8797,3929,2,central
23274,886851,149.801465,2.645511,0.7771,2830,2,central
23281,887111,149.854012,2.645075,0.9398,4745,2,central
23286,887161,149.435711,2.643268,0.7264,2599,2,central
23294,887433,150.739789,2.643161,0.7341,2662,2,central
23302,887579,150.458601,2.645214,0.9555,4746,4,central
23314,887864,149.864701,2.646412,0.9965,5421,5,central
23320,887964,149.52842,2.646697,1.1536,6662,2,central
23324,888065,149.841559,2.644341,1.1301,6485,2,central
23331,888230,150.634393,2.646594,1.1455,6666,4,central
23340,888471,149.897375,2.647087,0.9439,4677,2,central
23357,888781,150.061528,2.647241,0.7071,1987,89,central
23366,889145,150.689406,2.646731,0.3448,433,4,central
23367,889148,150.442152,2.649079,0.7304,2632,3,central
23372,889366,150.011393,2.649627,1.1766,7014,4,central
23389,889846,149.770847,2.649343,1.1923,7207,2,central
23391,889880,149.588712,2.649982,1.1195,6323,2,central
23392,889903,150.310336,2.650777,1.1598,6839,3,central
23399,890180,150.39503,2.647913,0.5232,1258,2,central
23405,890404,150.121654,2.648606,0.9773,5152,6,central
23420,890916,149.76601,2.649479,0.7404,2663,2,central
23427,891071,150.035871,2.648731,0.489,1042,5,central
23428,891167,150.084777,2.650088,0.749,2730,2,central
23431,891312,149.683868,2.650496,0.6938,2307,4,central
23434,891375,149.877554,2.650063,0.8521,3631,2,central
23458,891843,149.799276,2.650676,0.7452,2729,2,central
23459,891891,150.029433,2.651927,0.9452,4098,15,central
23464,892004,149.537323,2.65355,0.7379,2455,30,central
23471,892075,150.121358,2.650387,1.0458,5731,3,central
23474,892234,150.386002,2.654005,1.1971,7160,2,central
23475,892251,149.710608,2.652048,0.6516,1925,2,central
23500,892755,149.919204,2.654782,0.9336,4678,2,central
23507,892818,150.041377,2.653597,0.8449,3632,2,central
23510,892922,150.035055,2.652244,0.801,2888,13,central
23512,892938,149.541001,2.654957,1.1601,6734,2,central
23521,893129,150.582957,2.654644,0.592,1511,2,central
23523,893165,150.426395,2.655869,1.1712,6958,2,central
23532,893339,150.147675,2.653657,0.7013,2359,3,central
23535,893488,149.508013,2.654258,0.6403,1869,3,central
23550,893899,149.687906,2.653846,0.4913,1057,4,central
23556,893950,150.441235,2.657085,1.1517,6665,2,central
23562,894148,150.55867,2.654589,0.8176,2978,22,central
23572,894343,149.961245,2.657568,0.8653,3767,5,central
23593,894857,150.384098,2.658157,1.1423,6667,3,central
23596,894929,150.007193,2.658083,1.0442,5807,2,central
23607,895196,150.013075,2.6577,0.995,5422,4,central
23609,895246,150.00229,2.656436,0.4993,1129,2,central
23621,895418,150.548825,2.65575,0.33,395,2,central
23633,895654,149.828524,2.657251,0.8805,3993,2,central
23636,895691,149.985105,2.657274,0.9853,5288,5,central
23637,895727,149.515697,2.656603,0.5082,1144,2,central
23644,895937,150.721406,2.660321,1.0137,5610,3,central
23649,896097,150.299032,2.657383,0.528,1259,2,central
23655,896268,149.710038,2.659886,0.98,5287,3,central
23661,896479,149.700889,2.663053,0.4709,952,10,central
23666,896655,149.756249,2.657571,0.6656,2124,2,central
23673,896792,150.062771,2.657594,0.4379,869,2,central
23674,896793,150.095606,2.661427,0.3525,357,65,central
23680,897034,149.508122,2.658852,0.4396,870,2,central
23687,897176,149.688648,2.662377,1.0526,5808,2,central
23699,897503,150.124072,2.659803,0.6004,1553,3,central
23706,897605,149.867566,2.662289,0.963,5089,5,central
23710,897738,150.733399,2.661941,0.9602,4950,2,central
23715,897935,150.163763,2.659433,1.0206,5700,2,central
23717,897951,150.09688,2.662794,1.1717,6959,2,central
23734,898538,149.743499,2.665575,0.4547,910,2,central
23750,898965,150.337809,2.664156,1.0496,5842,2,central
23752,899035,150.431973,2.664825,0.9637,5090,2,central
23768,899579,149.909632,2.665174,1.1195,6279,15,central
23780,899815,150.556709,2.663516,0.8498,3697,2,central
23791,900225,149.866575,2.666122,0.911,4336,2,central
23796,900306,150.374077,2.664472,0.3789,595,2,central
23804,900475,150.011198,2.663996,0.25,159,3,central
23808,900581,150.601075,2.664887,0.9912,5424,2,central
23822,900934,150.154667,2.66766,0.8327,3491,2,central
23825,900979,149.984162,2.668306,1.0946,6138,2,central
23827,901125,149.470069,2.665372,0.9283,4616,2,central
23834,901333,150.638402,2.667748,0.8286,3277,2,central
23837,901391,150.703706,2.666487,0.9739,5221,8,central
23841,901525,150.49666,2.669043,1.157,6841,3,central
23843,901569,150.427703,2.666519,0.5419,1340,3,central
23861,901902,150.171889,2.669254,0.52,1235,2,central
23863,901949,150.371723,2.668902,1.0151,5608,2,central
23867,902212,149.923801,2.66856,0.8928,3953,33,central
23878,902433,149.472277,2.670322,0.8184,3276,2,central
23880,902450,150.369195,2.667811,0.7272,2529,9,central
23888,902597,149.901325,2.67055,1.1438,6613,2,central
23889,902623,150.107411,2.667516,0.9746,5014,10,central
23894,902670,149.468931,2.668516,0.8682,3698,4,central
23898,902744,149.812028,2.668771,0.9966,5423,3,central
23899,902760,150.53737,2.669773,0.8736,3769,12,central
23915,903007,150.339929,2.670711,0.4763,997,2,central
23921,903173,150.483727,2.671074,0.8326,3492,2,central
23926,903272,150.517031,2.66752,0.4323,782,3,central
23935,903454,150.537018,2.670238,0.9096,4224,8,central
23940,903578,150.086893,2.671668,0.6192,1780,3,central
23950,903715,150.611797,2.671531,0.8461,3489,3,central
23952,903757,149.963079,2.669162,0.7086,2263,9,central
23955,903827,150.109814,2.669007,0.9953,5427,7,central
23962,903964,149.504734,2.671976,0.9644,5092,2,central
23969,904074,150.487626,2.671314,0.6356,1827,3,central
23970,904080,150.669796,2.670649,0.4997,1095,2,central
23977,904167,149.863803,2.672867,1.1607,6840,2,central
23988,904693,150.580968,2.672565,1.1525,6842,3,central
23997,904921,149.846743,2.674574,1.0158,5653,2,central
23999,904986,150.508449,2.673151,0.8594,3832,3,central
24004,905116,150.450834,2.674147,0.9549,4812,4,central
24006,905180,150.127371,2.673084,0.7047,2408,2,central
24007,905191,149.438716,2.671528,0.601,1648,2,central
24010,905477,149.956256,2.675447,1.1846,7161,2,central
24014,905617,150.346751,2.67367,0.8114,3105,2,central
24018,905678,149.563451,2.675292,0.7587,2769,2,central
24036,906315,149.750903,2.67573,1.046,5810,2,central
24047,906482,149.946467,2.675189,0.601,1554,2,central
24049,906539,150.441241,2.672435,0.8706,3833,3,central
24079,907316,150.034449,2.677995,1.0585,5915,2,central
24085,907447,150.597273,2.677892,1.1817,7082,2,central
24097,907868,150.468401,2.679003,0.9078,4151,3,central
24101,907988,150.590439,2.678501,1.1189,6431,2,central
24106,908113,149.720218,2.675056,0.7233,2530,4,central
24107,908171,149.881385,2.678979,1.1812,7083,3,central
24112,908249,149.756301,2.678524,1.1297,6540,4,central
24116,908396,150.733428,2.678971,0.9368,4504,7,central
24118,908429,150.50685,2.67748,0.9968,5494,2,central
24140,908933,149.702989,2.680237,0.8264,3340,2,central
24142,908975,150.50829,2.679935,1.0828,6101,2,central
24143,908994,150.15726,2.678773,0.7916,2981,5,central
24146,909092,149.754239,2.67871,1.1057,6139,2,central
24157,909387,150.188998,2.680134,1.1289,6541,3,central
24170,909806,150.359724,2.678935,0.6253,1748,4,central
24171,909814,149.470406,2.685538,0.4297,822,6,central
24181,909946,150.08646,2.679024,0.9967,5495,3,central
24186,910018,149.502675,2.680162,0.7197,2562,2,central
24188,910059,150.469758,2.680165,0.9246,4506,4,central
24190,910115,149.608797,2.680561,1.1876,7208,3,central
24203,910452,150.644605,2.677971,1.05,5786,7,central
24218,910704,149.695205,2.680817,0.5257,1260,2,central
24221,910739,150.023326,2.680122,0.8544,3768,2,central
24223,910804,150.472174,2.682271,1.04,5785,2,central
24227,910942,149.865799,2.680122,0.9945,5425,4,central
24235,911115,150.180242,2.680739,0.9846,5289,3,central
24238,911187,149.745011,2.679784,0.8701,3931,2,central
24242,911284,150.414295,2.683073,0.7033,2457,2,central
24261,911876,149.946406,2.682918,0.962,5016,9,central
24286,912459,149.546245,2.682194,0.691,2171,11,central
24290,912594,150.66034,2.684592,1.0488,5843,2,central
24294,912639,150.469287,2.683188,1.0109,5428,3,central
24302,912928,149.963249,2.68369,1.141,6669,3,central
24303,912950,149.985486,2.686457,1.0067,5497,2,central
24311,913282,150.030151,2.684,0.7315,2563,10,central
24324,913748,149.986106,2.685751,1.1897,6913,8,central
24334,913894,150.734557,2.685315,0.9638,5015,2,central
24336,913971,150.059736,2.687834,1.0893,6140,2,central
24337,913974,149.984659,2.686674,1.1444,6614,2,central
24340,914081,149.476855,2.685435,0.7193,2459,5,central
24341,914082,149.461982,2.688055,0.4203,696,7,central
24351,914342,149.770611,2.68677,0.8571,3770,5,central
24375,914809,149.700344,2.689189,1.1625,6914,3,central
24377,914815,149.752577,2.686255,1.0648,5941,2,central
24386,915023,149.620002,2.68671,0.7897,2982,2,central
24389,915068,150.032321,2.689586,0.7487,2770,2,central
24406,915370,150.105965,2.689188,0.7187,2564,2,central
24425,915747,149.981765,2.690495,0.9605,5017,2,central
24435,916063,150.670621,2.68936,0.7593,2817,2,central
24443,916257,149.652289,2.69029,0.685,2264,2,central
24461,916768,150.502169,2.690971,0.8987,4152,2,central
24463,916809,150.331125,2.689766,0.8769,3885,5,central
24480,917069,149.462236,2.68931,0.8077,3104,2,central
24483,917119,150.74266,2.690223,0.6603,1989,4,central
24490,917342,149.538793,2.69199,0.7602,2818,3,central
24492,917354,150.344849,2.689595,0.9212,4267,11,central
24496,917413,150.647036,2.692064,1.0861,6102,2,central
24500,917521,150.33085,2.692565,0.7207,2565,2,central
24501,917539,150.180915,2.691962,0.6031,1600,3,central
24511,917797,149.694745,2.692652,0.97,5018,2,central
24515,917889,150.50627,2.692486,0.7923,2983,3,central
24516,917922,149.857039,2.690303,0.3226,314,5,central
24534,918570,150.553893,2.692973,1.1632,6843,3,central
24535,918578,150.438396,2.693774,1.1822,7084,2,central
24539,918674,149.718592,2.693652,0.9867,5223,3,central
24545,918707,150.16065,2.692355,1.0162,5094,11,central
24560,919080,150.001388,2.693668,0.9475,4872,2,central
24568,919315,149.480495,2.6936,0.9322,4619,2,central
24575,919476,150.695307,2.696317,1.0862,6103,2,central
24591,919965,150.671763,2.696337,0.7792,2890,2,central
24595,919990,149.462598,2.698619,0.8403,3493,5,central
24596,920008,150.084763,2.694717,1.1993,7017,5,central
24597,920064,149.858796,2.696227,0.8846,3994,2,central
24617,920589,150.206537,2.696574,1.1965,7228,3,central
24635,920904,150.727267,2.696806,0.6182,1782,2,central
24636,920911,149.988006,2.698464,0.9875,5292,2,central
24643,921136,149.996764,2.697531,0.6865,2230,4,central
24645,921193,150.551441,2.697207,1.0989,6104,11,central
24652,921328,150.02582,2.697552,0.7033,2362,7,central
24661,921541,150.191885,2.697933,0.9559,4952,2,central
24662,921570,150.280178,2.698657,0.8982,4225,2,central
24683,922076,149.630672,2.70003,1.1278,6432,2,central
24685,922114,149.912362,2.700784,1.1978,7016,5,central
24687,922136,150.623651,2.697766,0.3341,359,5,central
24688,922151,150.726521,2.699433,0.8022,3026,2,central
24698,922285,150.404214,2.701266,0.7627,2831,2,central
24704,922358,150.43579,2.697327,0.9642,5019,5,central
24714,922568,150.74963,2.698805,1.1992,7229,2,central
24716,922645,150.080803,2.700705,1.0628,5844,2,central
24722,922904,150.448486,2.699645,0.8653,3886,3,central
24742,923279,150.393879,2.701701,0.8551,3699,2,central
24746,923366,150.408677,2.6996,0.8,3074,5,central
24752,923579,150.554111,2.700536,0.7942,2984,3,central
24755,923673,150.117567,2.702423,0.7706,2844,3,central
24768,924121,150.52095,2.70163,0.8003,3075,7,central
24778,924498,150.683108,2.70119,0.25,161,3,central
24779,924504,149.49935,2.704157,0.8178,3150,2,central
24789,924874,150.723633,2.704403,0.9561,4813,4,central
24790,924883,149.663295,2.702866,0.8435,3569,11,central
24792,924970,149.468512,2.704537,0.6616,2094,2,central
24793,924978,150.271318,2.703932,0.8365,3494,2,central
24815,925512,150.274244,2.703602,0.9798,5291,4,central
24816,925530,149.965729,2.704687,1.15,6792,3,central
24826,925981,150.433978,2.705011,0.9242,4507,2,central
24827,925982,150.680557,2.705634,1.0044,5611,2,central
24829,925987,149.894676,2.704161,0.9877,5430,6,central
24831,926181,150.254394,2.704263,0.3995,677,4,central
24846,926594,150.467204,2.70528,0.545,1310,2,central
24850,926641,150.357943,2.706983,1.1455,6735,2,central
24855,926822,150.085358,2.707166,0.745,2732,2,central
24862,927093,149.557875,2.705254,0.5285,1287,2,central
24864,927100,150.609649,2.707556,0.9507,4873,2,central
24866,927161,150.707925,2.707599,1.1542,6793,2,central
24871,927208,150.093137,2.705975,1.0431,5733,2,central
24884,927586,150.185052,2.705466,0.6703,2172,3,central
24887,927611,149.911239,2.705381,0.3948,658,2,central
24888,927618,150.733229,2.707884,1.1537,6844,2,central
24896,927762,150.249727,2.707273,0.6059,1696,2,central
24915,928276,149.773292,2.709478,1.1837,7163,2,central
24921,928497,150.219494,2.707737,0.7387,2664,2,central
24923,928510,150.606622,2.709249,0.8909,4100,3,central
24924,928535,150.31043,2.709513,1.015,5498,4,central
24946,929071,150.677945,2.70985,0.7093,2458,3,central
24952,929224,150.63052,2.708795,0.4303,783,2,central
24954,929351,150.616368,2.711906,1.0198,5655,2,central
24956,929403,149.795603,2.709858,0.8577,3704,4,central
24959,929519,149.844833,2.71256,0.2601,196,14,central
24973,929908,149.419911,2.711029,1.074,5985,2,central
24983,930183,150.016439,2.712108,0.7987,3027,3,central
24984,930191,149.668424,2.71209,0.8881,3956,2,central
24986,930232,150.276777,2.710326,0.6573,1887,10,central
24989,930282,149.733698,2.710814,0.4631,913,3,central
25026,931130,150.306166,2.712023,0.4094,657,4,central
25033,931300,150.541654,2.731555,0.3498,342,48,central
25039,931519,149.82493,2.712498,1.1464,6736,5,central
25040,931521,149.567178,2.714392,0.9773,5224,2,central
25045,931625,150.137858,2.714435,1.1757,7019,3,central
25052,931717,149.937298,2.713762,0.6965,2363,2,central
25059,931905,150.658236,2.7137,0.6539,1928,3,central
25073,932228,150.206298,2.713714,0.3002,242,6,central
25080,932340,150.738378,2.715435,0.9319,4508,2,central
25086,932458,149.500575,2.714661,0.7694,2819,2,central
25087,932467,150.327374,2.716431,1.1509,6489,17,central
25088,932481,149.960566,2.714428,0.6941,2310,3,central
25091,932598,149.886845,2.717292,1.1468,6738,2,central
25094,932645,150.12452,2.715968,0.9478,4874,7,central
25100,932741,149.448902,2.716239,1.1887,7164,2,central
25109,933042,149.888917,2.715976,0.9214,4338,10,central
25112,933167,150.378653,2.716986,1.1845,7085,2,central
25123,933402,150.172526,2.716616,1.0348,5758,2,central
25131,933674,149.872323,2.717151,0.661,1929,2,central
25133,933687,149.670929,2.716408,1.1574,6672,3,central
25143,933889,150.277279,2.718324,0.7784,2892,2,central
25156,934238,149.750753,2.717886,1.1092,6280,2,central
25157,934251,149.907362,2.7172,0.4984,1097,2,central
25160,934278,150.187065,2.718664,1.0597,5916,2,central
25169,934427,149.537073,2.722069,0.9039,4153,3,central
25173,934468,150.635047,2.718861,0.64,1802,16,central
25175,934516,150.316053,2.718017,0.9409,4622,3,central
25177,934636,150.101204,2.729308,0.7012,2091,24,central
25204,935149,150.148416,2.718992,1.1394,6615,3,central
25208,935207,150.027069,2.721108,1.0931,6142,2,central
25217,935374,149.65392,2.721093,0.8131,3213,2,central
25220,935503,149.782495,2.720361,0.8761,3957,2,central
25223,935554,150.350528,2.72094,0.9671,5096,2,central
25226,935624,150.338584,2.721312,1.1305,6543,2,central
25229,935659,149.834624,2.719091,0.7015,2409,4,central
25234,935776,150.219407,2.721348,0.7522,2771,3,central
25235,935777,150.243944,2.720237,1.1457,6671,12,central
25242,935883,150.018231,2.720708,0.9859,5225,7,central
25250,936125,150.652167,2.719953,1.05,5845,4,central
25269,936578,150.116881,2.722491,0.8964,4154,2,central
25273,936662,150.265111,2.722782,1.0621,5917,2,central
25281,936798,150.676441,2.720109,0.3406,434,3,central
