ra,dec,redshift,brightness,richness,total_N,LR,gal_id,doppler_velocity,cluster_id
150.21025938,2.56551221,1.4008,-23.85,14,56.0,30.83,835513.0,211146.82781554907,1212.0
150.19418294,2.58103983,1.4018,-22.44,9,61.0,30.03,844989.0,211209.7251331396,1360.0
150.11800355,2.7023855,1.402,-22.85,8,66.0,30.24,923869.0,211222.29702751178,2313.0
149.58559572,2.59514221,1.4024,-22.61,10,55.0,30.1,854463.0,211247.4332521358,1158.0
149.8273388,2.06605732,1.4025,-22.4,16,83.0,29.87,504659.0,211253.71573289117,1844.0
150.03387141,2.59118396,1.4031,-21.27,9,73.0,29.18,851632.0,211291.3973900988,570.0
150.01132673,2.06545399,1.4036,-23.26,10,64.0,29.93,503561.0,211322.7814582322,1820.0
149.79721579,2.67179636,1.4044,-23.41,11,57.0,30.41,903985.0,211372.96325597807,1830.0
150.10359973,2.69771926,1.4045,-23.25,8,58.0,29.88,921223.0,211379.23315155762,1336.0
150.46163595,1.7491768,1.4047,-23.38,13,53.0,29.92,305183.0,211391.77105748488,2458.0
149.86660502,2.06429647,1.4052,-22.46,12,63.0,29.57,503954.0,211423.1048287668,1579.0
149.73871131,1.81105099,1.4073,-22.14,8,65.0,29.85,344034.0,211554.53536803566,1777.0
149.61377353,2.07072311,1.4076,-22.36,9,55.0,30.41,507056.0,211573.28859748936,1853.0
149.89646849,1.78635136,1.4088,-22.02,8,69.0,29.89,327568.0,211648.24519478285,2384.0
149.82569802,1.84265129,1.4093,-22.45,10,99.0,29.86,363502.0,211679.45053656556,550.0
150.13934416,2.12477856,1.4093,-23.58,8,50.0,30.06,542358.0,211679.45053656556,2188.0
150.08128433,2.52719154,1.4099,-21.91,10,55.0,29.92,809849.0,211716.87633263203,1764.0
149.845501,2.10919518,1.4105,-21.99,8,65.0,29.85,531519.0,211754.27965646103,1785.0
149.7571676,1.84603662,1.411,-22.99,9,108.0,29.83,365918.0,211785.43193878484,979.0
150.51984431,2.73420724,1.4123,-21.24,11,71.0,29.27,943284.0,211866.35496205458,2461.0
150.59336772,2.20006252,1.4124,-21.56,8,81.0,29.38,591844.0,211872.57545124885,2462.0
149.45893686,2.31981451,1.4126,-23.41,11,54.0,29.99,672955.0,211885.0145628402,1828.0
149.69991881,1.97548969,1.4135,-22.47,8,68.0,30.23,447304.0,211940.9597781548,2316.0
150.64851272,2.15399818,1.4137,-24.09,8,64.0,30.26,562612.0,211953.3852103871,1040.0
149.84646975,1.8576718,1.4140000000000001,-22.15,10,93.0,30.18,372840.0,211972.01869927687,863.0
150.17675238,1.77398059,1.4145,-23.57,9,63.0,30.49,322006.0,212003.06209401565,1038.0
149.81734025,2.05447361,1.4146,-22.13,10,62.0,29.78,496256.0,212009.26891064618,195.0
149.97483977,2.51854377,1.4148,-21.76,8,50.0,29.55,802890.0,212021.68068220705,2717.0
150.41625161,2.18232446,1.415,-21.19,10,59.0,29.72,580009.0,212034.08997201498,1799.0
149.96937143,2.3083076,1.4151,-22.83,8,70.0,30.45,664438.0,212040.29368645424,1920.0
149.90436036,2.67120587,1.4152,-22.5,8,62.0,30.14,903527.0,212046.49678068655,864.0
150.48990165,2.67330498,1.4159,-22.15,10,54.0,29.71,904505.0,212089.9010809872,2742.0
149.96548257,2.36097218,1.4159,-22.93,13,62.0,29.75,700219.0,212089.9010809872,1812.0
149.98525578,1.7560781000000003,1.4159,-22.67,13,74.0,30.3,309058.0,212089.9010809872,295.0
149.56334547,2.61151944,1.4162,-22.19,8,69.0,29.81,864689.0,212108.49362856982,2268.0
150.27058967,2.74444207,1.4163,-21.84,9,59.0,29.65,949631.0,212114.689905608,2310.0
149.8416637,2.06041807,1.4169999999999998,-23.18,13,74.0,29.88,502194.0,212158.04650925522,1234.0
150.29760005,2.39427326,1.4172,-23.09,10,57.0,29.9,722851.0,212170.42854044033,1449.0
149.78761918,1.8888831000000001,1.4172,-21.93,8,98.0,29.83,393464.0,212170.42854044033,930.0
150.39320641,1.91347247,1.4175,-23.36,10,59.0,29.98,409166.0,212188.99694797592,1367.0
149.84583217,2.05369795,1.4176,-22.35,8,55.0,30.28,496214.0,212195.18518033053,1806.0
149.90561584,2.66139416,1.4180000000000001,-22.54,9,75.0,30.1,897435.0,212219.93192767695,620.0
149.82256483,1.90623481,1.4180000000000001,-22.02,9,53.0,29.49,404332.0,212219.93192767695,819.0
149.78754286,1.71732138,1.4181,-22.59,8,50.0,29.78,285136.0,212226.11706937937,2454.0
150.48523567,2.64432732,1.4191,-21.76,11,54.0,30.09,886035.0,212287.9345145501,2677.0
149.97129126,2.35919486,1.4195,-23.18,10,60.0,30.19,699781.0,212312.64420859024,1073.0
150.33681271,2.22018815,1.42,-22.38,8,57.0,30.02,606300.0,212343.51744810687,925.0
149.96659174,2.48716077,1.4211,-21.3,17,66.0,29.33,782458.0,212411.38434141202,2659.0
149.8279767,1.8819098,1.4214,-21.81,9,72.0,29.47,388882.0,212429.88056218575,538.0
149.96434499,2.57764221,1.4216,-22.28,8,60.0,30.13,842640.0,212442.20829903788,2202.0
149.97422319,2.49679719,1.4218,-23.26,21,79.0,30.31,789424.0,212454.53357500522,14.0
149.90129009999998,2.35707009,1.4218,-22.57,10,75.0,29.88,697502.0,212454.53357500522,1255.0
150.32081959,1.79932676,1.4219,-21.83,8,65.0,29.37,335747.0,212460.69529034788,875.0
149.95663725,2.34992398,1.4225,-22.93,10,90.0,29.79,692995.0,212497.65267023855,541.0
149.81534561,2.09729882,1.4227,-22.0,8,70.0,29.64,523669.0,212509.9668797794,546.0
149.93654988,2.42926201,1.423,-22.38,9,60.0,30.23,744991.0,212528.43358641633,2343.0
149.89866707,2.73028271,1.4233,-22.84,10,55.0,30.09,941488.0,212546.89476567326,646.0
150.33380694,2.33250177,1.4237,-21.68,9,53.0,30.13,680402.0,212571.50107675773,1854.0
149.86825259999998,2.16725048,1.4238,-22.64,10,60.0,30.06,571307.0,212577.65112028804,645.0
149.85579746,2.13018286,1.4239,-23.46,16,50.0,30.31,546379.0,212583.80055027426,44.0
150.17593280000003,2.59011349,1.4247,-21.91,8,70.0,29.84,850764.0,212632.97391170933,1522.0
150.40320819,1.88812041,1.4249,-21.57,8,50.0,29.68,391963.0,212645.26112195276,1948.0
149.57519481,2.41200465,1.4251,-22.51,10,53.0,29.86,733809.0,212657.5458813664,1957.0
150.31547149,2.22780505,1.4256,-22.84,11,60.0,30.28,611485.0,212688.2470615092,1523.0
150.53887696,2.15992109,1.4257,-21.0,10,79.0,28.93,565474.0,212694.3854607069,1843.0
150.34149069999998,2.75141175,1.426,-22.72,9,51.0,29.97,954166.0,212712.79698600475,2242.0
149.64226183,1.81087661,1.4261,-22.48,8,55.0,30.29,343257.0,212718.93293725862,1316.0
149.85468574,2.11512215,1.4261,-23.15,14,58.0,30.6,537202.0,212718.93293725862,1477.0
149.81457814,1.87093814,1.4264,-22.23,9,81.0,29.73,382116.0,212737.3371205462,1938.0
149.79811636,1.90474057,1.4265,-21.3,8,56.0,29.46,402505.0,212743.47062507027,2759.0
150.10829393,2.51896394,1.4268,-22.26,11,71.0,29.69,803664.0,212761.86746998856,1248.0
149.98251647,2.41921716,1.4273,-21.24,9,55.0,29.42,738007.0,212792.5166538876,544.0
149.83411623,2.04532667,1.4283,-21.49,11,72.0,29.29,490215.0,212853.76921465425,2360.0
150.18100875,1.95228614,1.4286,-21.76,8,57.0,29.39,432697.0,212872.133081912,1357.0
150.44364756,1.70323692,1.4292,-21.51,8,58.0,29.36,275566.0,212908.84435109064,2263.0
149.97275718,2.49014707,1.4294,-23.02,15,59.0,30.23,784829.0,212921.0765644153,1090.0
150.57763351,1.93008652,1.4297,-22.73,8,50.0,29.73,420270.0,212939.42031485296,2224.0
149.85174746,2.13488245,1.4297,-22.36,10,64.0,29.57,547686.0,212939.42031485296,1095.0
149.84699255,2.10358716,1.4298,-22.05,10,66.0,29.49,527704.0,212945.53368008777,637.0
150.43510683,2.72489157,1.43,-23.58,11,67.0,30.03,938538.0,212957.75858364347,1321.0
150.16469168,2.58856507,1.4306,-22.13,11,68.0,30.32,849979.0,212994.41868443257,561.0
149.93924539,1.73220534,1.4306,-22.41,9,88.0,30.09,294208.0,212994.41868443257,1233.0
150.25886898,1.74853204,1.4317,-22.64,9,60.0,29.93,303765.0,213061.57199620904,1961.0
149.55783831,2.13555473,1.4319,-22.7,8,72.0,29.69,548917.0,213073.77378798585,1361.0
149.86429215,2.13784934,1.4324,-21.61,9,68.0,29.86,550108.0,213104.2676390023,27.0
149.81916935,1.8965778000000002,1.4326,-21.42,12,68.0,29.65,397465.0,213116.4609296183,222.0
149.51839231,2.55533947,1.4327,-23.07,8,50.0,30.5,828425.0,213122.5566645577,1836.0
149.87176762,1.93177296,1.4327,-22.16,9,84.0,30.0,419955.0,213122.5566645577,1012.0
150.10211911,2.52404193,1.4328,-22.23,14,63.0,29.72,807431.0,213128.65179268486,2721.0
149.870398,2.38868558,1.4331,-22.25,8,57.0,29.71,719171.0,213146.93353694482,562.0
149.90807598,2.06588076,1.4332,-22.03,8,64.0,30.14,503586.0,213153.02623857476,2661.0
149.8228201,1.92946726,1.4334,-23.22,8,71.0,30.0,419091.0,213165.20982260018,583.0
149.92353787,2.64350359,1.4344,-22.94,8,59.0,30.19,885630.0,213226.09137755973,1805.0
150.02468351,1.75349634,1.4345,-22.13,8,64.0,29.77,307043.0,213232.17620137037,1762.0
150.55029919,2.31148704,1.4352,-22.65,8,77.0,29.85,667323.0,213274.7530193361,1908.0
149.90101375,2.33394351,1.4355,-21.62,9,62.0,29.58,681878.0,213292.99115149138,228.0
149.9751076,1.78588131,1.4368,-23.07,8,61.0,29.83,327423.0,213371.96019341776,2663.0
150.54003533,2.32215716,1.4376,-22.25,9,56.0,29.92,673721.0,213420.5058023334,2572.0
149.77424979,2.04248031,1.4376,-22.51,9,77.0,30.16,489255.0,213420.5058023334,577.0
150.70417758,2.74649949,1.4377,-23.35,9,52.0,30.63,951104.0,213426.57128852553,2327.0
149.90423851,2.3665495,1.4383,-21.78,14,81.0,29.69,704342.0,213462.9515438785,166.0
150.11375219,1.78377894,1.4385,-22.35,8,50.0,29.53,326670.0,213475.0734739105,1902.0
149.94076996,1.7643567999999998,1.4385,-21.81,12,86.0,29.56,313202.0,213475.0734739105,2426.0
149.83707959999998,2.12187416,1.4394,-22.87,8,81.0,30.01,541547.0,213529.59234537432,301.0
149.64816512,1.84186511,1.4397,-23.23,10,53.0,30.23,364931.0,213547.75446744877,1368.0
149.97056991,2.37562614,1.4399,-23.07,15,83.0,30.35,710537.0,213559.85954082457,1222.0
150.49598653,2.64167914,1.4401,-22.54,10,80.0,29.63,882571.0,213571.9622084893,847.0
150.156745,1.71801351,1.4401,-22.88,8,61.0,29.75,285108.0,213571.9622084893,2699.0
149.78348534,2.08801925,1.4402,-23.45,9,56.0,30.42,519416.0,213578.01264036598,846.0
149.82420037,2.07958791,1.4408,-22.34,10,124.0,30.16,513782.0,213614.30260893152,843.0
149.82195162,1.99515996,1.4411,-22.71,8,54.0,30.1,459591.0,213632.43948197007,1780.0
149.91368389,2.32900604,1.4413,-22.71,13,63.0,29.97,679782.0,213644.5277278602,147.0
149.82357812,2.02148189,1.442,-22.59,8,62.0,30.08,475969.0,213686.81768017757,878.0
150.08468340000002,1.84031011,1.4424,-22.88,9,63.0,29.85,362231.0,213710.97016849578,1952.0
150.08483638,2.59105501,1.4426,-22.09,12,78.0,29.94,851783.0,213723.04281493253,563.0
150.47210194,1.97387908,1.4426,-22.43,10,65.0,29.9,446330.0,213723.04281493253,1227.0
149.7914958,1.82239164,1.4428,-21.95,9,99.0,29.44,350620.0,213735.11306367838,606.0
149.54575657,1.87710284,1.4439,-23.19,9,54.0,29.72,386768.0,213801.4565995434,2007.0
149.84440047,1.78629272,1.445,-22.07,10,73.0,29.48,327730.0,213867.7277217336,208.0
150.22550418,1.78891774,1.4454,-22.11,11,55.0,29.6,329409.0,213891.80837704314,1020.0
149.83595251,2.3297692000000003,1.4454,-23.09,10,89.0,29.84,681283.0,213891.80837704314,1814.0
149.95821033,2.69990867,1.4455,-22.14,8,63.0,29.52,921867.0,213897.82704730736,2544.0
150.56375708,1.92856455,1.4458,-22.65,9,69.0,30.3,418343.0,213915.87947472974,2355.0
150.55782052,2.22126304,1.4464,-23.7,11,70.0,30.05,607414.0,213951.96821104895,1461.0
149.94836144,1.89808102,1.4467,-22.03,8,53.0,30.0,398508.0,213970.00452392863,2273.0
149.8308033,2.09269458,1.4471,-22.82,10,106.0,30.44,521589.0,213994.04459194976,1770.0
149.90941058,1.75183446,1.4473,-22.2,9,83.0,30.2,305511.0,214006.06104907862,608.0
149.86157079,2.40008756,1.4474,-23.88,11,65.0,30.16,724020.0,214012.06838368037,1810.0
149.77282784,2.55482846,1.4474,-22.61,8,57.0,30.09,827343.0,214012.06838368037,828.0
149.97384617,2.3574101,1.4475,-22.8,8,71.0,29.77,698269.0,214018.0751224052,1115.0
150.52958934,2.17670468,1.4475,-21.95,9,78.0,29.91,578101.0,214018.0751224052,555.0
150.34981058,1.87459934,1.4478,-23.18,12,68.0,30.52,384461.0,214036.09176405412,1324.0
150.04186381,2.65234086,1.4482,-23.75,10,85.0,30.09,891406.0,214060.105615107,882.0
149.50602837,2.67151924,1.4484,-22.63,8,76.0,29.71,903166.0,214072.1089686094,2187.0
150.24266363,2.07906777,1.4488,-22.44,8,54.0,29.88,512820.0,214096.1085345071,1798.0
149.44842277,2.21216024,1.4491,-22.99,10,52.0,29.99,601171.0,214114.10196277674,1433.0
149.78215143,1.99749326,1.4492,-22.5,9,74.0,29.62,460709.0,214120.09858284824,1277.0
150.11247443,2.52303925,1.4492,-21.49,9,55.0,29.64,805886.0,214120.09858284824,2287.0
149.71167852,2.45218013,1.4494,-21.34,9,50.0,29.25,759644.0,214132.09003940425,2364.0
149.64202664,1.83819035,1.4497,-22.97,10,54.0,30.24,360842.0,214150.07276637218,2542.0
149.85380853,2.12943848,1.4507,-21.31,9,78.0,29.4,544356.0,214209.9765786064,1108.0
150.3534101,1.65423316,1.4513,-23.17,11,52.0,30.12,245483.0,214245.89037550407,1860.0
149.75563811,1.82078375,1.4514,-21.46,12,67.0,29.46,349680.0,214251.87393234545,557.0
150.35037967,2.32732353,1.4518,-22.58,10,80.0,30.1,677030.0,214275.80223103848,1801.0
149.94102515,1.76001993,1.4526,-23.46,10,72.0,30.05,311439.0,214323.63038601595,1275.0
150.51535495,2.17840426,1.4532,-21.99,11,73.0,29.8,577595.0,214359.47663356728,191.0
149.73364613,2.08813401,1.4533,-22.41,9,59.0,29.89,518611.0,214365.4489370477,1800.0
149.88922419,2.55990002,1.4534,-21.26,8,76.0,29.43,830415.0,214371.42064897675,924.0
150.39265945,2.67070328,1.4541,-22.16,8,63.0,29.96,902255.0,214413.20607517238,2040.0
149.95988872,2.32811063,1.4546,-23.21,13,77.0,29.89,678400.0,214443.03507768057,127.0
149.9616242,2.08052516,1.4547,-22.66,8,61.0,30.04,513443.0,214448.99910608123,2024.0
150.15350696,2.09276566,1.4549,-22.77,11,55.0,30.28,521628.0,214460.9253913647,1768.0
149.80456878,1.83347329,1.4551,-21.6,8,69.0,29.33,358158.0,214472.84931510992,1793.0
149.7118605,2.48614707,1.4552,-22.31,8,50.0,29.74,783004.0,214478.81039158782,1516.0
149.90198602,2.35797759,1.4552,-21.84,12,87.0,29.64,698145.0,214478.81039158782,1795.0
149.79910015,1.8991682,1.4553,-21.43,10,59.0,29.6,399023.0,214484.77087789963,559.0
150.54774925,2.60792802,1.4561,-23.06,8,67.0,29.86,862415.0,214532.43353115092,206.0
149.80816506,2.53451454,1.4563,-21.64,9,50.0,29.74,813807.0,214544.34329789734,2278.0
150.19196028,1.71921965,1.4565,-22.45,9,75.0,30.15,285884.0,214556.25070718094,1855.0
150.38769594,1.77376718,1.4566,-22.47,8,52.0,30.32,319285.0,214562.2035279558,2763.0
150.73342831,2.17790815,1.4566,-21.91,8,62.0,29.47,577139.0,214562.2035279558,2236.0
150.12276254,1.99674522,1.4569999999999999,-22.77,8,65.0,29.95,460341.0,214586.00892030535,556.0
149.94540679,1.93464304,1.4572,-21.62,10,50.0,29.32,421596.0,214597.90808304716,291.0
149.77984788,1.76951821,1.4573,-21.52,8,66.0,30.18,316327.0,214603.856781314,827.0
150.52458804,2.3299627,1.4573,-22.51,14,67.0,29.88,679476.0,214603.856781314,2371.0
149.80011044,2.36498308,1.4581,-22.09,9,57.0,29.66,703194.0,214651.42518253316,2680.0
150.36613715,1.66339796,1.4603,-22.02,10,56.0,29.77,250482.0,214782.04433806543,1525.0
149.65264036,1.84371899,1.4607,-22.81,11,77.0,30.3,364086.0,214805.76275663663,219.0
150.33317217,2.15674312,1.4609,-22.53,8,59.0,30.24,563348.0,214817.6184485725,2217.0
149.83432246,1.83817622,1.4612,-22.69,10,72.0,30.09,360976.0,214835.39759141457,1514.0
149.75701389,1.90775861,1.4613,-21.66,9,79.0,29.4,404756.0,214841.3228006344,659.0
150.13508455,1.69104296,1.4614,-23.99,11,59.0,30.16,268932.0,214847.24742411077,1493.0
149.50674675,1.65506642,1.4614,-22.76,8,54.0,30.3,245578.0,214847.24742411077,1877.0
149.96825597,2.48606035,1.4617,-21.47,14,70.0,29.39,781560.0,214865.0177808009,1778.0
149.67148643,1.87392237,1.462,-22.25,8,51.0,29.69,383325.0,214882.78286839798,947.0
149.54124123,2.16943863,1.4624,-22.77,8,59.0,30.07,571895.0,214906.46145886005,2465.0
149.85871327,2.35578211,1.4629,-22.52,10,105.0,29.92,697155.0,214936.0465361035,2342.0
150.02564128,1.92742972,1.4629,-22.78,10,61.0,30.12,417324.0,214936.0465361035,1456.0
149.45175618,2.33661654,1.4636,-22.8,12,52.0,29.99,684047.0,214977.44109349186,1846.0
149.62986073,2.30887784,1.4637,-23.34,10,60.0,30.14,666360.0,214983.35226477133,1964.0
150.53621634,2.48873559,1.4637,-23.01,8,60.0,30.43,785117.0,214983.35226477133,2492.0
149.85348494,2.59763406,1.4641,-21.41,8,52.0,29.65,855376.0,215006.99111047055,839.0
149.85658367,2.13022012,1.4645,-21.68,16,101.0,29.55,545309.0,215030.62061655178,53.0
149.77661669,2.46572468,1.4646,-22.63,15,84.0,29.98,769338.0,215036.52653429596,1118.0
149.83550745,2.04871274,1.4646,-21.85,13,64.0,29.82,492454.0,215036.52653429596,2022.0
149.50461314,1.80091188,1.4647,-23.35,13,70.0,30.34,338532.0,215042.43186867348,1169.0
149.87048614,2.24286336,1.4651,-22.96,10,69.0,30.05,621466.0,215066.0473739533,1491.0
150.64086976,2.55877422,1.4653,-22.02,9,56.0,29.72,830213.0,215077.8516282606,817.0
150.5329061,2.32320014,1.4653,-23.17,13,73.0,30.27,674737.0,215077.8516282606,333.0
149.77401334,2.47192409,1.4657,-22.3,13,65.0,29.83,773319.0,215101.45314308174,2683.0
149.85279106,1.8875946,1.4663,-21.89,8,60.0,29.8,392512.0,215136.83793944027,816.0
150.73337965,2.21117261,1.4666,-21.6,10,61.0,29.79,599400.0,215154.52247767206,2679.0
149.83617524,1.99429969,1.4673,-21.91,8,54.0,29.69,458244.0,215195.76603594865,2710.0
150.59903329,2.16341676,1.4688,-22.85,9,101.0,30.49,568555.0,215284.04918487128,346.0
149.73776015,1.80228968,1.4689,-22.13,10,95.0,29.79,338097.0,215289.930082603,2671.0
150.1488739,1.95750986,1.4692,-21.98,9,93.0,30.36,435758.0,215307.56929436605,928.0
149.96433307,2.36721626,1.4693,-22.38,13,98.0,29.67,705726.0,215313.44787138113,96.0
150.55246156,2.13930395,1.4695,-23.85,9,86.0,30.15,552758.0,215325.20328548053,2674.0
149.73304472,1.70995011,1.4701,-21.17,9,60.0,29.33,280015.0,215360.45561347136,1604.0
149.79757259,1.91159461,1.4704,-21.46,12,67.0,29.94,407068.0,215378.07395419956,542.0
149.95086116,2.33655051,1.4712,-21.91,13,97.0,30.15,683554.0,215425.03071585792,86.0
150.16369106,1.77663067,1.4716,-22.35,9,78.0,29.73,322044.0,215448.4952068979,2257.0
150.41384977,2.17795512,1.4721,-21.78,9,56.0,29.67,577713.0,215477.81280809562,1203.0
150.58910996,2.09085061,1.4722,-21.72,10,67.0,30.09,519929.0,215483.6745940328,2481.0
150.07631990000002,2.5914184,1.4723,-20.94,10,59.0,29.21,851388.0,215489.53580203516,822.0
150.51963031,2.73703191,1.4724,-22.28,9,78.0,29.75,945543.0,215495.39643217376,1772.0
150.38368464,1.92327043,1.4724,-23.0,8,79.0,29.84,414754.0,215495.39643217376,2189.0
150.34321307,1.86583981,1.4724,-22.56,8,68.0,30.2,378079.0,215495.39643217376,2428.0
149.77864262,1.8483316000000003,1.4734,-22.15,8,65.0,29.71,367918.0,215553.97096668332,993.0
149.95497886,2.34333885,1.4738,-22.92,16,74.0,29.6,687985.0,215577.3846182009,41.0
149.74492941,1.92293486,1.4739,-22.28,8,85.0,29.97,414567.0,215583.23658890615,2604.0
150.58168987,2.17533742,1.4739,-21.89,10,84.0,29.86,575838.0,215583.23658890615,111.0
149.5187966,2.18698322,1.474,-23.0,9,77.0,30.36,583753.0,215589.08798288365,2607.0
149.47665634,1.8230645,1.4744,-23.1,9,56.0,29.87,352006.0,215612.48779293385,1445.0
149.75080294,1.69849564,1.4745,-20.62,10,50.0,28.94,272457.0,215618.3363043359,2714.0
149.47939163,1.90028203,1.4745,-22.29,8,55.0,29.54,399975.0,215618.3363043359,2227.0
150.70475199,2.45383917,1.4752,-22.07,9,51.0,29.72,761041.0,215659.259751649,818.0
150.66513467,2.14640537,1.4753,-22.85,8,66.0,29.99,556851.0,215665.1036546148,1329.0
150.39649721,2.15711836,1.4766,-22.59,8,81.0,30.22,564009.0,215741.02202695658,2031.0
149.79686537,2.52645565,1.4769999999999999,-21.0,8,55.0,29.03,809072.0,215764.36197516427,697.0
149.54805138,2.56676248,1.4774,-21.3,9,56.0,29.27,835177.0,215787.69273082653,1497.0
150.11356923,1.90282465,1.4775,-22.74,8,69.0,30.03,403362.0,215793.52398393632,1541.0
149.84122097,1.77985066,1.4782,-21.22,9,53.0,29.44,324407.0,215834.3266825833,2459.0
149.8245694,2.37614142,1.4786,-22.92,10,70.0,30.05,711815.0,215857.62988770576,861.0
149.92373937,1.8979471,1.4791,-22.0,12,58.0,29.67,398311.0,215886.7459930112,2716.0
149.78217573,2.19856176,1.4791,-23.18,8,78.0,30.45,591413.0,215886.7459930112,1823.0
149.80253218,2.15116631,1.4796,-23.3,8,102.0,30.23,559903.0,215915.8477719799,1792.0
149.97441708,2.34813524,1.4797,-21.82,11,63.0,29.65,691662.0,215921.66640938752,176.0
149.60596337,1.91351645,1.4803,-21.32,8,55.0,29.57,408003.0,215956.56621103882,2711.0
149.82368619,2.08088506,1.4804,-22.42,8,63.0,29.57,514181.0,215962.38084150464,1011.0
149.82278417,2.57625683,1.4811,-21.59,8,64.0,29.26,841521.0,216003.06723880564,549.0
149.78375059,2.65641633,1.4814,-22.64,11,59.0,29.82,894557.0,216020.49569010484,850.0
149.89785341,1.70329839,1.4815,-21.62,8,73.0,29.58,275494.0,216026.30403090405,1809.0
150.65569261,2.1603401,1.4817,-20.85,10,71.0,29.01,565216.0,216037.91899847263,2277.0
149.91761619999997,2.34377872,1.4819,-21.99,10,103.0,29.65,688765.0,216049.53168113573,669.0
150.54567215,2.19264488,1.4819,-23.58,9,105.0,30.2,588591.0,216049.53168113573,972.0
149.80802209,1.91737726,1.4825,-22.02,12,84.0,29.91,411107.0,216084.35602530258,1412.0
149.87164846,2.5208621,1.4835,-21.89,8,60.0,29.53,804799.0,216142.35095314175,2204.0
149.87272544,2.28463016,1.4836,-23.26,9,67.0,30.61,649541.0,216148.14730996138,658.0
149.83449554,1.79148669,1.4845,-21.59,11,67.0,29.48,330962.0,216200.28888443773,253.0
149.79463951,1.89398479,1.4847,-21.34,8,87.0,29.38,395745.0,216211.8696372663,1996.0
149.80020279,1.87624139,1.485,-21.92,9,96.0,29.6,384945.0,216229.23649823526,854.0
149.88573829,2.61501424,1.4851,-21.69,9,53.0,29.67,866382.0,216235.02431396456,1808.0
149.70938302,1.91352993,1.4857,-22.43,8,73.0,30.03,408554.0,216269.73926499326,853.0
