,cluster_id,ra,dec,redshift,group,Ngal,type
10289,566294,149.610738,2.161167,1.0245,5692,5,satellite
10290,566319,150.009426,2.160754,0.9643,3455,121,satellite
10291,566322,150.138521,2.160777,1.1385,6409,4,satellite
10292,566346,150.507035,2.161104,0.9212,4412,5,satellite
10293,566352,150.188868,2.161533,0.9068,4246,3,satellite
10295,566374,150.441065,2.158694,0.3702,513,7,satellite
10296,566378,150.449713,2.159232,0.8925,3121,61,satellite
10298,566453,149.999494,2.160658,0.8901,4020,4,satellite
10301,566517,150.473362,2.161367,1.0568,5826,9,satellite
10308,566843,149.902037,2.162884,0.9433,4720,2,satellite
10310,566908,149.621915,2.162386,1.0189,5692,5,satellite
10311,566966,149.871294,2.159306,0.3462,379,157,satellite
10313,566986,149.80345,2.159221,0.3596,379,157,satellite
10317,567024,150.091431,2.162689,1.1159,6359,5,satellite
10322,567200,150.651082,2.16255,0.954,4853,8,satellite
10323,567231,149.893705,2.162398,0.6223,1771,3,satellite
10324,567268,150.430385,2.162244,0.8378,3532,2,satellite
10326,567331,150.138765,2.16193,1.1882,6583,8,satellite
10330,567474,150.356927,2.163511,0.5715,1441,2,satellite
10331,567489,150.476339,2.162648,1.0688,5826,9,satellite
10332,567491,150.063957,2.162576,0.9499,4357,15,satellite
10335,567539,149.667792,2.160854,0.9574,4718,4,satellite
10339,567596,150.000083,2.162258,0.8489,3247,10,satellite
10340,567608,150.054833,2.159858,0.9339,4357,15,satellite
10342,567715,150.502752,2.16328,0.9272,4412,5,satellite
10343,567762,150.34586,2.163167,0.6596,1910,6,satellite
10344,567783,150.138771,2.164437,1.1196,6409,4,satellite
10345,567829,150.468883,2.164178,0.7218,2548,3,satellite
10347,567869,150.102049,2.164078,1.1215,6359,5,satellite
10348,567872,150.017828,2.163726,1.1272,6408,3,satellite
10350,567908,150.575216,2.162303,0.5395,1160,26,satellite
10351,567949,150.283387,2.162804,0.5962,1586,2,satellite
10354,568082,150.398923,2.164207,0.8004,3050,7,satellite
10356,568097,150.333684,2.163695,0.7999,3051,17,satellite
10358,568142,150.114315,2.16409,1.1326,6359,5,satellite
10359,568155,150.443507,2.160507,0.6726,2152,2,satellite
10361,568197,150.095199,2.164224,1.1766,6932,3,satellite
10366,568354,149.832115,2.165036,1.0016,5459,9,satellite
10369,568437,149.628416,2.162292,1.0177,5692,5,satellite
10371,568453,150.740767,2.163028,1.0681,5827,10,satellite
10372,568501,149.993857,2.163546,0.8304,3247,10,satellite
10373,568529,150.100836,2.164196,1.0876,5960,5,satellite
10375,568568,149.559792,2.164818,1.0994,6211,2,satellite
10377,568596,150.184782,2.161673,0.6698,1909,27,satellite
10378,568641,150.096755,2.16502,1.091,5960,5,satellite
10379,568652,149.855963,2.163894,0.446,881,3,satellite
10380,568659,149.826131,2.16543,1.098,6075,5,satellite
10383,568698,150.689645,2.163547,0.9763,5193,2,satellite
10384,568719,149.74387,2.16482,0.9618,4986,2,satellite
10385,568781,149.476978,2.164211,0.9879,5379,2,satellite
10389,568846,150.211824,2.163862,0.3522,460,10,satellite
10391,568969,150.102134,2.16542,0.9369,4652,3,satellite
10392,568990,149.840382,2.164105,0.8534,3741,4,satellite
10395,569110,150.155306,2.16482,0.6679,1909,27,satellite
10398,569166,150.646243,2.165828,0.8139,3181,3,satellite
10399,569221,150.032326,2.165595,0.9353,3455,121,satellite
10403,569310,149.995201,2.163663,0.8459,3247,10,satellite
10404,569362,149.518706,2.163612,0.9257,4192,7,satellite
10406,569414,149.436617,2.166322,1.1485,6766,7,satellite
10410,569527,149.434697,2.166458,1.0148,5633,7,satellite
10412,569604,150.096875,2.166296,1.0716,5960,5,satellite
10414,569663,149.772423,2.166133,0.947,4301,8,satellite
10416,569679,150.291666,2.167033,0.794,2952,2,satellite
10419,569739,150.034135,2.163802,0.8891,4069,2,satellite
10420,569755,150.527755,2.165619,0.8086,2856,160,satellite
10421,569767,150.199832,2.162263,0.67,1909,27,satellite
10422,569787,150.190521,2.166127,0.9274,4246,3,satellite
10423,569803,149.609125,2.166809,0.951,4133,106,satellite
10425,569810,150.414148,2.167108,1.0875,6036,9,satellite
10426,569843,150.079976,2.167259,0.8978,4187,2,satellite
10431,570067,150.16966,2.165459,0.6728,1909,27,satellite
10432,570075,149.575916,2.167151,0.9531,4719,14,satellite
10433,570117,150.066968,2.165965,0.7728,2854,2,satellite
10435,570146,150.468552,2.167063,1.0668,5826,9,satellite
10436,570196,150.446209,2.163984,0.38,607,3,satellite
10438,570220,150.125763,2.167127,0.7038,2392,2,satellite
10439,570276,150.460862,2.166145,1.1465,6705,4,satellite
10440,570336,149.820346,2.164748,0.9859,5055,3,satellite
10441,570337,150.358186,2.166855,0.8158,3180,2,satellite
10444,570365,150.095618,2.166004,0.6685,2043,4,satellite
10449,570455,149.513386,2.16703,0.9616,4988,2,satellite
10452,570517,149.982117,2.1674,0.9538,4905,3,satellite
10454,570604,149.76958,2.165932,0.9293,4301,8,satellite
10457,570649,150.192462,2.168027,1.1253,6461,2,satellite
10459,570759,149.82824,2.166364,1.0846,6075,5,satellite
10460,570785,149.603978,2.167445,1.0025,5578,2,satellite
10465,570871,150.728116,2.16815,1.0654,5827,10,satellite
10468,570986,149.497986,2.167995,0.8299,3311,2,satellite
10473,571124,150.538545,2.16793,0.8374,2856,160,satellite
10475,571205,150.457082,2.168183,0.9551,4906,2,satellite
10477,571214,149.688967,2.167931,0.5094,1110,6,satellite
10478,571238,149.603023,2.169069,1.1957,7133,2,satellite
10480,571306,150.137271,2.167907,0.6618,1909,27,satellite
10481,571310,150.409793,2.169497,1.0306,5722,2,satellite
10484,571383,149.96729,2.168308,0.7535,2704,3,satellite
10485,571398,149.696631,2.166533,0.5167,1110,6,satellite
10487,571474,149.881194,2.169475,0.9884,5380,3,satellite
10490,571534,149.70941,2.167748,0.6301,1770,5,satellite
10491,571551,150.248101,2.169246,1.0992,6004,3,satellite
10493,571623,149.808125,2.165598,0.3354,379,157,satellite
10494,571651,150.09739,2.168931,0.9326,4652,3,satellite
10497,571832,150.475198,2.170347,1.0779,5826,9,satellite
10499,571898,150.733778,2.169062,1.0799,5827,10,satellite
10507,572060,150.04751,2.169406,1.158,6859,2,satellite
10509,572114,150.364706,2.168823,0.6592,1910,6,satellite
10511,572160,149.754112,2.167415,0.3771,589,4,satellite
10512,572182,150.187607,2.168686,0.6597,1909,27,satellite
10514,572229,150.236668,2.168654,0.6687,2109,8,satellite
10515,572265,149.747348,2.169853,0.8253,3312,3,satellite
10517,572287,150.204783,2.165806,0.6792,1909,27,satellite
10519,572320,150.359667,2.170269,0.91,4300,2,satellite
10520,572321,150.460422,2.166798,0.38,607,3,satellite
10521,572349,149.824518,2.167919,0.4492,881,3,satellite
10523,572539,150.74345,2.167261,1.0813,5827,10,satellite
10524,572548,150.539015,2.166991,0.5141,1160,26,satellite
10525,572555,150.095592,2.169466,1.1713,6932,3,satellite
10528,572670,150.530632,2.171383,0.55,1160,26,satellite
10531,572753,150.089468,2.169998,0.6681,2043,4,satellite
10532,572767,150.457844,2.170251,0.8557,3121,61,satellite
10538,572845,150.573836,2.168798,0.5382,1160,26,satellite
10539,572850,149.443074,2.17067,1.0148,5633,7,satellite
10540,572858,150.531872,2.17102,0.806,2856,160,satellite
10543,572943,149.880944,2.170898,0.988,5380,3,satellite
10545,573035,150.422328,2.171144,1.0935,6036,9,satellite
10546,573063,149.645318,2.170895,0.9442,4133,106,satellite
10549,573119,150.000133,2.171696,0.927,3455,121,satellite
10550,573143,149.695538,2.16926,0.5023,1110,6,satellite
10551,573155,150.460228,2.171237,0.8738,3940,2,satellite
10552,573190,149.561311,2.171768,0.9954,4719,14,satellite
10553,573201,149.574968,2.170715,0.9772,4719,14,satellite
10554,573203,149.863257,2.171388,0.9462,4414,28,satellite
10556,573260,150.408118,2.171484,1.0845,6036,9,satellite
10557,573280,149.717155,2.170864,0.9357,4651,33,satellite
10560,573329,150.193138,2.170073,0.6466,1818,5,satellite
10562,573414,150.435371,2.170733,0.9326,4477,5,satellite
10563,573518,150.394323,2.172135,0.8079,3050,7,satellite
10565,573540,149.748389,2.170593,0.8242,3312,3,satellite
10568,573599,149.77061,2.169885,0.8038,3089,3,satellite
10571,573731,150.612613,2.170101,0.5636,1409,5,satellite
10575,573840,149.942755,2.172028,0.6781,2216,2,satellite
10577,573851,149.859999,2.172534,0.8405,3534,2,satellite
10579,573895,150.064116,2.172945,0.9304,4357,15,satellite
10581,573903,149.430838,2.172601,1.0218,5633,7,satellite
10583,573945,150.397674,2.169472,0.8221,3050,7,satellite
10584,573959,149.937992,2.169188,0.4288,720,16,satellite
10587,574002,149.818724,2.17216,1.0867,6075,5,satellite
10589,574080,149.499082,2.172787,0.8482,3661,5,satellite
10590,574093,150.0207,2.173176,0.9433,3455,121,satellite
10592,574143,150.5785,2.171917,0.5551,1368,3,satellite
10594,574212,149.994273,2.172529,0.9297,3455,121,satellite
10596,574352,150.452814,2.171978,1.0766,5900,3,satellite
10597,574360,149.620299,2.17373,0.9948,4133,106,satellite
10600,574516,149.427466,2.172914,1.0113,5633,7,satellite
10602,574533,149.89359,2.172852,0.9596,4414,28,satellite
10603,574570,149.495769,2.173991,0.9442,4781,2,satellite
10606,574662,150.536167,2.171723,0.8195,2856,160,satellite
10608,574698,150.170784,2.173816,0.6985,2339,4,satellite
10609,574721,149.763803,2.17208,0.9235,4301,8,satellite
10610,574749,150.546674,2.172588,0.5151,1160,26,satellite
10611,574776,149.789128,2.173285,1.1177,6410,2,satellite
10612,574779,150.570958,2.172789,0.5405,1160,26,satellite
10614,574929,150.327004,2.173482,0.8004,3051,17,satellite
10615,574979,149.468443,2.172171,0.4986,1082,2,satellite
10619,575031,149.62673,2.173604,1.0022,4133,106,satellite
10620,575055,149.654875,2.174047,0.9702,5129,2,satellite
10621,575077,150.150096,2.172642,0.8397,3377,2,satellite
10624,575108,150.211007,2.171348,0.6684,1909,27,satellite
10627,575172,150.478279,2.173996,0.8086,3053,2,satellite
10629,575186,150.619812,2.173618,0.8646,3860,3,satellite
10632,575271,149.640524,2.173202,0.9927,4133,106,satellite
10633,575318,150.527099,2.172099,0.5453,1160,26,satellite
10635,575358,150.075534,2.173119,0.8034,3009,5,satellite
10636,575405,150.013171,2.174786,0.7302,2583,2,satellite
10637,575439,149.961909,2.174418,0.9859,5322,2,satellite
10641,575486,149.725866,2.174024,0.9495,4651,33,satellite
10643,575507,149.798268,2.173901,0.8356,3453,2,satellite
10644,575535,149.834802,2.172671,0.3653,379,157,satellite
10646,575612,150.305105,2.174127,0.4401,861,2,satellite
10648,575655,150.539121,2.170918,0.9823,5257,5,satellite
10651,575744,150.396088,2.175661,0.8193,3050,7,satellite
10652,575749,150.469564,2.17309,0.9101,4299,5,satellite
10653,575758,150.743415,2.174996,0.5275,1227,3,satellite
10664,575909,150.586983,2.174516,0.5247,1160,26,satellite
10665,575948,149.620637,2.175081,0.9869,4133,106,satellite
10670,576090,149.786774,2.172339,0.3529,379,157,satellite
10672,576107,150.090175,2.17391,0.6812,1962,22,satellite
10674,576154,150.455796,2.176038,0.9081,4299,5,satellite
10678,576202,150.159535,2.175952,0.9394,4413,21,satellite
10679,576229,149.648084,2.176044,0.603,1587,3,satellite
10681,576271,149.432299,2.176821,1.1959,6766,7,satellite
10684,576290,150.485072,2.176056,0.724,2548,3,satellite
10687,576370,150.511681,2.176309,1.1043,6163,2,satellite
10689,576462,150.060581,2.175573,0.8058,3009,5,satellite
10690,576479,149.645488,2.174973,0.9516,4133,106,satellite
10693,576536,149.622913,2.175934,0.846,3596,5,satellite
10694,576563,150.582506,2.176156,0.5166,1160,26,satellite
10695,576611,150.002635,2.176431,0.6629,1961,2,satellite
10701,576843,150.459854,2.174179,0.5151,1161,4,satellite
10703,576982,149.629466,2.177239,0.8668,3596,5,satellite
10706,577108,150.169646,2.177252,0.9339,4413,21,satellite
10707,577125,150.455183,2.174739,0.3656,513,7,satellite
10708,577143,149.887635,2.175504,0.8693,3901,4,satellite
10710,577197,149.721418,2.177514,0.6348,1770,5,satellite
10712,577242,150.328419,2.176568,0.8171,3051,17,satellite
10713,577277,149.525049,2.173966,0.9173,4192,7,satellite
10715,577294,150.133999,2.174972,0.3412,380,15,satellite
10717,577330,149.863246,2.177307,0.956,4414,28,satellite
10718,577349,149.61496,2.17798,0.9492,4133,106,satellite
10719,577450,149.570656,2.177735,0.9583,4719,14,satellite
10721,577504,149.749763,2.176422,0.33,352,2,satellite
10722,577523,150.400888,2.17816,0.8281,3050,7,satellite
10728,577652,149.42728,2.178546,1.1685,6766,7,satellite
10730,577706,149.503319,2.177434,0.8576,3661,5,satellite
10735,577852,149.63502,2.177813,0.6596,2044,2,satellite
10736,577921,150.335709,2.177755,0.8102,3051,17,satellite
10739,577965,149.87476,2.177823,0.8695,3901,4,satellite
10741,577990,149.620977,2.177633,0.8516,3596,5,satellite
10743,578102,149.424289,2.179775,1.1619,6766,7,satellite
10745,578179,149.761752,2.178344,0.8543,3742,2,satellite
10746,578190,150.35125,2.179374,1.0225,5706,3,satellite
10751,578267,150.316522,2.177331,0.7438,2705,2,satellite
10752,578351,150.267631,2.178807,0.9302,4565,2,satellite
10754,578387,150.021329,2.178629,0.7955,3008,2,satellite
10756,578399,150.543204,2.175217,0.8016,2856,160,satellite
10760,578499,149.431069,2.179933,1.1893,6766,7,satellite
10762,578517,150.556586,2.178944,0.53,1160,26,satellite
10765,578673,149.544846,2.179731,0.8193,3248,7,satellite
10766,578715,149.68529,2.177907,0.6227,1793,2,satellite
10767,578731,149.566861,2.179766,0.8308,3248,7,satellite
10770,578805,150.555103,2.179404,1.1239,6462,2,satellite
10771,578823,150.249806,2.180123,0.6688,2109,8,satellite
10772,578827,149.602009,2.180343,0.6827,2248,2,satellite
10773,578866,149.64276,2.179465,1.0187,4133,106,satellite
10774,578915,150.547815,2.177326,0.55,1160,26,satellite
10775,578949,149.748546,2.179483,0.6099,1712,2,satellite
10776,578950,150.17407,2.177197,0.3845,559,4,satellite
10780,579132,149.437713,2.180777,1.1555,6766,7,satellite
10785,579377,149.623302,2.178306,0.8602,3596,5,satellite
10786,579396,149.525344,2.179976,0.9181,4192,7,satellite
10788,579510,149.627347,2.179916,0.9354,4133,106,satellite
10793,579573,149.976842,2.179618,0.9533,4905,3,satellite
10794,579585,149.642989,2.180283,1.0018,4133,106,satellite
10800,579725,149.640073,2.181909,0.9965,4133,106,satellite
10801,579733,149.759603,2.177302,0.3399,379,157,satellite
10802,579790,149.620763,2.181104,0.7616,2783,2,satellite
10804,579834,150.476788,2.180699,0.6594,1960,2,satellite
10805,579963,150.442346,2.181586,0.8753,3941,2,satellite
10807,579999,149.67949,2.179666,1.1958,7134,2,satellite
10808,580030,150.703099,2.181033,0.9554,4907,4,satellite
10809,580034,150.425892,2.181861,0.6957,2338,3,satellite
10811,580086,149.627939,2.1817,0.9938,4133,106,satellite
10812,580118,150.401835,2.182254,1.0977,6036,9,satellite
10814,580153,150.259862,2.181773,0.6352,1819,2,satellite
10815,580156,149.865721,2.181762,0.944,4414,28,satellite
10817,580173,149.797463,2.18682,1.112,6212,21,satellite
10818,580174,150.469752,2.181088,1.1913,7184,2,satellite
10828,580414,150.243232,2.182873,0.711,2439,2,satellite
10832,580479,149.604401,2.179758,0.2804,204,7,satellite
10833,580561,150.071264,2.182971,0.7115,2441,18,satellite
10834,580569,149.749934,2.183238,0.5896,1528,2,satellite
10838,580681,149.635212,2.183162,1.0136,4133,106,satellite
10839,580706,150.527676,2.180484,0.4153,718,9,satellite
10841,580801,149.476345,2.182815,0.898,4072,2,satellite
10844,580911,149.622288,2.181205,0.7807,2876,4,satellite
10845,580961,150.200523,2.1812,0.7493,2751,2,satellite
10847,580997,150.544329,2.179784,0.9782,5257,5,satellite
10848,581056,150.532565,2.179848,0.8231,2856,160,satellite
10849,581057,150.25119,2.183186,0.665,2109,8,satellite
10853,581167,150.563281,2.181762,0.8054,2856,160,satellite
10854,581188,150.219964,2.18387,0.8501,3662,3,satellite
10860,581269,150.315723,2.18225,0.5046,1111,2,satellite
10862,581346,149.484918,2.184298,0.7559,2707,4,satellite
10865,581443,149.697926,2.18359,0.9511,4651,33,satellite
10866,581460,149.570014,2.18476,0.8359,3248,7,satellite
10867,581492,150.448354,2.184361,0.8241,2856,160,satellite
10869,581520,150.699377,2.184328,0.9547,4907,4,satellite
10870,581552,150.566875,2.182567,0.5226,1160,26,satellite
10871,581602,150.165394,2.183283,0.953,4413,21,satellite
10872,581633,150.71572,2.182128,0.7901,2953,3,satellite
10876,581797,150.273714,2.18453,0.9113,4189,2,satellite
10877,581799,150.548408,2.182959,0.8234,2856,160,satellite
10878,581824,150.517567,2.184792,0.7999,2856,160,satellite
10882,581981,149.431066,2.184908,0.7128,2509,2,satellite
10883,581991,150.547804,2.185573,0.8915,4071,6,satellite
10886,582080,150.535203,2.182525,0.6987,2337,2,satellite
10887,582084,149.930401,2.184079,0.4287,720,16,satellite
10888,582109,150.330765,2.18494,1.0737,5902,5,satellite
10891,582155,150.352211,2.185787,1.0252,5706,3,satellite
10892,582219,150.205513,2.184656,0.8663,3861,2,satellite
10894,582296,150.721104,2.185362,1.0636,5829,4,satellite
10898,582415,149.515718,2.185525,0.6907,2281,2,satellite
